역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
243,충정로(경기대입구),승차,10시-11시,"Weibull(shape=5.677, scale=167.235)","(np.float64(5.676791156172492), np.float64(245.45957586343346), np.float64(167.23504262832142))",149,"Triangular(min=120.734, mode=405.000, max=496.254)","(np.float64(0.7569925377928999), np.float64(120.733821062205), np.float64(375.5204506687936))",141,평일,2,"['mean', 'median']"
243,충정로(경기대입구),승차,11시-12시,"Gamma(alpha=46.757, beta=5.802)","(np.float64(46.75650352552573), np.float64(146.78034105442407), np.float64(5.8015004642368195))",157,"Triangular(min=146.102, mode=412.000, max=603.762)","(np.float64(0.5809942528151639), np.float64(146.1024478641445), np.float64(457.6595222047595))",151,평일,2,"['mean', 'median']"
243,충정로(경기대입구),승차,12시-13시,"Lognormal(normalMean=6.121, normalStdDev=0.069)","(np.float64(0.06906285020370935), -53.69734454633048, np.float64(455.4803245906224))",185,"Lognormal(normalMean=7.840, normalStdDev=0.027)","(np.float64(0.027290151915868643), -2112.9692686112717, np.float64(2540.699103255886))",142,주말,2,"['mean', 'median']"
243,충정로(경기대입구),승차,13시-14시,"Weibull(shape=3.063, scale=93.539)","(np.float64(3.0631070016966078), np.float64(343.2156127364583), np.float64(93.53909937205685))",183,"Gamma(alpha=96.852, beta=7.168)","(np.float64(96.85170617420573), np.float64(-234.5157326172765), np.float64(7.167807769514396))",135,주말,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,14시-15시,"Weibull(shape=5.908, scale=250.293)","(np.float64(5.9078469303732), np.float64(207.8912973741475), np.float64(250.29336636739015))",198,"Gamma(alpha=486.621, beta=3.979)","(np.float64(486.6210279174221), np.float64(-1470.6956156679553), np.float64(3.978946440220205))",149,주말,2,"['mean', 'median']"
243,충정로(경기대입구),승차,15시-16시,"Weibull(shape=4.283, scale=209.157)","(np.float64(4.283111336157585), np.float64(296.9133198021437), np.float64(209.15676626412085))",191,"Gamma(alpha=380.934, beta=6.740)","(np.float64(380.9338904660767), np.float64(-2097.6035164953882), np.float64(6.7404433861505595))",156,평일,2,"['mean', 'mode']"
243,충정로(경기대입구),승차,16시-17시,"Triangular(min=283.000, mode=659.000, max=842.407)","(np.float64(0.6721404092436238), np.float64(282.99971900023513), np.float64(559.4073426521873))",204,"Weibull(shape=2.201, scale=446.150)","(np.float64(2.2007961304483334), np.float64(136.83335022493304), np.float64(446.15020268988053))",155,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,17시-18시,"Triangular(min=95.925, mode=1373.000, max=1504.385)","(np.float64(0.9067170693949066), np.float64(95.92450972712726), np.float64(1408.460845592013))",208,"Normal(mean=442.150, stdDev=159.379)","(np.float64(442.15), np.float64(159.37877577226735))",120,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,18시-19시,"Triangular(min=0.000, mode=2280.000, max=2407.198)","(np.float64(0.9471591810452764), 0, np.float64(2407.198331211496))",208,"Weibull(shape=1.336, scale=257.721)","(np.float64(1.335953110324263), np.float64(184.33321644615245), np.float64(257.72129952862883))",119,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,19시-20시,"Lognormal(normalMean=6.693, normalStdDev=0.045)","(np.float64(0.0447017776632731), -138.9857597963721, np.float64(806.7516917878505))",145,"Triangular(min=0.000, mode=595.000, max=706.322)","(np.float64(0.8423921637059593), 0, np.float64(706.3218601009382))",144,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,20시-21시,"Lognormal(normalMean=5.739, normalStdDev=0.138)","(np.float64(0.13817147167457336), 134.4056240819676, np.float64(310.6042746709897))",146,"Normal(mean=266.750, stdDev=112.635)","(np.float64(266.75), np.float64(112.63494992427725))",144,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,21시-22시,"Lognormal(normalMean=5.412, normalStdDev=0.252)","(np.float64(0.251733583810394), 213.5662648549008, np.float64(224.13878756639454))",159,"Triangular(min=61.391, mode=106.000, max=595.492)","(np.float64(0.0835218716997683), np.float64(61.390855677319536), np.float64(534.101349019327))",149,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,22시-23시,"Lognormal(normalMean=5.292, normalStdDev=0.295)","(np.float64(0.29484218718788846), 112.96904355103906, np.float64(198.8337595183371))",184,"Triangular(min=44.201, mode=88.000, max=438.724)","(np.float64(0.1110176701131903), np.float64(44.20096486030816), np.float64(394.52309796452323))",156,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,23시-24시,"Normal(mean=123.994, stdDev=35.791)","(np.float64(123.99375), np.float64(35.790623226447174))",160,"Triangular(min=14.194, mode=34.000, max=262.597)","(np.float64(0.07973442499101974), np.float64(14.193747715984678), np.float64(248.40277314383297))",144,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,24시-01시,"Triangular(min=0.000, mode=29.000, max=72.628)","(np.float64(0.3992950954812838), 0, np.float64(72.62798960830206))",157,"Triangular(min=0.000, mode=1.000, max=122.643)","(np.float64(0.008153723779910919), 0, np.float64(122.64334985946303))",133,평일,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,01시-02시,"Weibull(shape=3.411, scale=13.065)","(np.float64(3.4109996460657426), np.float64(12.858633438264011), np.float64(13.06539081193687))",193,"Triangular(min=13.046, mode=33.000, max=47.700)","(np.float64(0.5758014324337346), np.float64(13.046473509479672), np.float64(34.6534853303101))",151,주말,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,02시-03시,"Weibull(shape=3.507, scale=8.948)","(np.float64(3.5069918987765725), np.float64(5.939134056250635), np.float64(8.947655669999323))",199,"Triangular(min=6.112, mode=19.000, max=28.026)","(np.float64(0.5881186139060954), np.float64(6.1115790712470215), np.float64(21.91466268356663))",149,주말,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,03시-04시,"Triangular(min=5.372, mode=12.000, max=15.456)","(np.float64(0.6572865644279698), np.float64(5.37153544103084), np.float64(10.084588518142546))",189,"Triangular(min=3.227, mode=15.000, max=22.332)","(np.float64(0.616242210589333), np.float64(3.226640050849184), np.float64(19.105085222194106))",151,주말,3,"['mean', 'median', 'mode']"
243,충정로(경기대입구),승차,04시-05시,"Triangular(min=1.430, mode=5.000, max=8.073)","(np.float64(0.5374268007965969), np.float64(1.4298300995572482), np.float64(6.643081248083145))",205,"Triangular(min=1.169, mode=9.000, max=9.000)","(np.float64(0.9999999991710938), np.float64(1.1694245366031089), np.float64(7.830575471233285))",140,주말,3,"['mean', 'median', 'mode']"
244,용답,승차,05시-06시,"Triangular(min=62.854, mode=88.000, max=110.586)","(np.float64(0.5268165212898874), np.float64(62.85445455069844), np.float64(47.731125412502664))",194,"Lognormal(normalMean=14.204, normalStdDev=0.000)","(np.float64(1.4333516105251111e-05), -1474506.7642832054, np.float64(1474572.3154137814))",156,평일,2,"['mean', 'median']"
244,용답,승차,06시-07시,"Triangular(min=0.000, mode=140.000, max=161.174)","(np.float64(0.8686260200841458), 0, np.float64(161.17408042069206))",208,"Triangular(min=0.000, mode=1.000, max=176.380)","(np.float64(0.005669574572557178), 0, np.float64(176.38007700051497))",156,평일,2,"['mean', 'median']"
244,용답,승차,07시-08시,"Triangular(min=0.000, mode=422.000, max=442.241)","(np.float64(0.9542298157116833), 0, np.float64(442.24147373602466))",208,"Weibull(shape=2.327, scale=57.947)","(np.float64(2.3269073982798787), np.float64(23.751247960178226), np.float64(57.946814903864855))",118,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,08시-09시,"Triangular(min=0.000, mode=666.000, max=694.313)","(np.float64(0.9592209720710252), 0, np.float64(694.3134266199484))",208,"Weibull(shape=3.264, scale=153.555)","(np.float64(3.263562592397993), np.float64(-16.018546974054868), np.float64(153.55528337300441))",118,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,09시-10시,"Gamma(alpha=39.046, beta=3.876)","(np.float64(39.045741520629626), np.float64(144.08925506553672), np.float64(3.8763379432297334))",160,"Triangular(min=0.383, mode=150.000, max=437.252)","(np.float64(0.342475673231463), np.float64(0.38295796838722707), np.float64(436.8691127349424))",156,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,10시-11시,"Normal(mean=171.320, stdDev=14.680)","(np.float64(171.3202614379085), np.float64(14.679875333289832))",153,"Weibull(shape=2.986, scale=59.488)","(np.float64(2.9862864574480543), np.float64(126.84666589610174), np.float64(59.48775409977942))",126,주말,3,"['mean', 'median', 'mode']"
244,용답,승차,11시-12시,"Weibull(shape=4.033, scale=72.427)","(np.float64(4.0329837345749056), np.float64(73.4306680191497), np.float64(72.427085722269))",158,"Triangular(min=102.207, mode=157.000, max=236.810)","(np.float64(0.40707005446499767), np.float64(102.2072572710469), np.float64(134.60273531614587))",141,주말,3,"['mean', 'median', 'mode']"
244,용답,승차,12시-13시,"Triangular(min=133.034, mode=164.000, max=205.167)","(np.float64(0.4292911656165538), np.float64(133.03380922877903), np.float64(72.13330543043315))",190,"Weibull(shape=3.734, scale=74.411)","(np.float64(3.7340391146194776), np.float64(113.7933875279576), np.float64(74.41136996411322))",143,주말,3,"['mean', 'median', 'mode']"
244,용답,승차,13시-14시,"Weibull(shape=3.480, scale=80.288)","(np.float64(3.4798245111520685), np.float64(86.03257012714235), np.float64(80.28816504513313))",206,"Triangular(min=109.236, mode=179.000, max=242.201)","(np.float64(0.5246812604340323), np.float64(109.2360142956891), np.float64(132.96450810066))",151,주말,3,"['mean', 'median', 'mode']"
244,용답,승차,14시-15시,"Weibull(shape=2.961, scale=54.512)","(np.float64(2.9609232454363354), np.float64(98.74958736507497), np.float64(54.512159666193114))",188,"Weibull(shape=3.806, scale=76.024)","(np.float64(3.8059583779881274), np.float64(99.28960775800446), np.float64(76.02411309084911))",143,주말,3,"['mean', 'median', 'mode']"
244,용답,승차,15시-16시,"Weibull(shape=3.270, scale=77.792)","(np.float64(3.2697217378126107), np.float64(88.05756401130301), np.float64(77.79150696296367))",196,"Weibull(shape=2.411, scale=75.720)","(np.float64(2.410902806705627), np.float64(95.12288262885681), np.float64(75.71986450821424))",153,주말,2,"['mean', 'median']"
244,용답,승차,16시-17시,"Triangular(min=82.782, mode=129.000, max=356.350)","(np.float64(0.16894646358549736), np.float64(82.78160413416067), np.float64(273.5682942399188))",206,"Normal(mean=157.228, stdDev=32.092)","(np.float64(157.22758620689655), np.float64(32.091839080253926))",145,평일,2,"['mean', 'median']"
244,용답,승차,17시-18시,"Weibull(shape=2.341, scale=138.164)","(np.float64(2.341177471682955), np.float64(72.28540899719401), np.float64(138.16432104754472))",206,"Triangular(min=83.355, mode=124.000, max=275.851)","(np.float64(0.211147203882455), np.float64(83.3549046497439), np.float64(192.49648878719734))",150,평일,2,"['mean', 'median']"
244,용답,승차,18시-19시,"Weibull(shape=3.456, scale=68.835)","(np.float64(3.4557105117888947), np.float64(107.71138107820492), np.float64(68.83461749107519))",176,"Triangular(min=59.751, mode=92.000, max=258.715)","(np.float64(0.16208427504282685), np.float64(59.75114115030492), np.float64(198.9635266575603))",155,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,19시-20시,"Lognormal(normalMean=3.999, normalStdDev=0.399)","(np.float64(0.39946763571604543), 47.58114669903904, np.float64(54.52603959236952))",175,"Triangular(min=36.436, mode=69.000, max=180.822)","(np.float64(0.2255333083997768), np.float64(36.43609017058516), np.float64(144.3862526962265))",144,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,20시-21시,"Lognormal(normalMean=4.300, normalStdDev=0.335)","(np.float64(0.3352901621608436), 6.6652378672703785, np.float64(73.67659066119634))",179,"Gamma(alpha=9.406, beta=6.834)","(np.float64(9.405839963289786), np.float64(3.610013547183158), np.float64(6.833849889667995))",143,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,21시-22시,"Gamma(alpha=10.357, beta=4.987)","(np.float64(10.357354803106249), np.float64(11.008288542828438), np.float64(4.986930070907485))",191,"Triangular(min=21.629, mode=47.000, max=97.645)","(np.float64(0.333759401035634), np.float64(21.62912719580084), np.float64(76.01545522708906))",145,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,22시-23시,"Weibull(shape=2.331, scale=31.657)","(np.float64(2.3310823099357956), np.float64(22.185084533533), np.float64(31.656643828135508))",192,"Weibull(shape=2.484, scale=35.750)","(np.float64(2.4839433073236146), np.float64(11.916529538108836), np.float64(35.750488380370726))",149,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,23시-24시,"Triangular(min=1.541, mode=17.000, max=60.567)","(np.float64(0.2619012943863317), np.float64(1.541122297258168), np.float64(59.025587440500786))",186,"Gamma(alpha=2.945, beta=6.510)","(np.float64(2.945028247558726), np.float64(6.536598716968809), np.float64(6.510180202689368))",141,주말,2,"['mean', 'median']"
244,용답,승차,24시-01시,"Triangular(min=0.000, mode=5.000, max=45.613)","(np.float64(0.10961799456271683), 0, np.float64(45.61294909575612))",189,"Triangular(min=0.000, mode=1.000, max=40.200)","(np.float64(0.02487537959917825), 0, np.float64(40.200391557310084))",137,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,01시-02시,"Weibull(shape=3.579, scale=52.330)","(np.float64(3.5788727284718265), np.float64(101.0805628512219), np.float64(52.32998265340636))",184,"Triangular(min=56.385, mode=135.000, max=202.059)","(np.float64(0.5396658996605588), np.float64(56.38471590425166), np.float64(145.6739886075939))",153,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,02시-03시,"Lognormal(normalMean=6.978, normalStdDev=0.013)","(np.float64(0.013497594879850128), -931.9322663408743, np.float64(1072.80296062233))",190,"Weibull(shape=2.849, scale=74.197)","(np.float64(2.8490370191403653), np.float64(57.2273526557388), np.float64(74.19721945794464))",152,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,03시-04시,"Normal(mean=143.825, stdDev=12.643)","(np.float64(143.82474226804123), np.float64(12.642597205828872))",194,"Weibull(shape=2.821, scale=62.787)","(np.float64(2.8213716964005746), np.float64(64.46805164668854), np.float64(62.78670807237752))",151,평일,3,"['mean', 'median', 'mode']"
244,용답,승차,04시-05시,"Weibull(shape=4.066, scale=38.557)","(np.float64(4.066031198559189), np.float64(51.66636808408583), np.float64(38.55719055845779))",197,"Triangular(min=33.317, mode=81.000, max=120.762)","(np.float64(0.545295244893222), np.float64(33.316832118025445), np.float64(87.44467943221096))",155,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,05시-06시,"Weibull(shape=3.452, scale=15.454)","(np.float64(3.451604877601605), np.float64(36.29138069533232), np.float64(15.45375855576152))",195,"Triangular(min=0.000, mode=47.000, max=61.884)","(np.float64(0.7594888991870936), 0, np.float64(61.88372211868858))",156,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,06시-07시,"Triangular(min=0.000, mode=84.000, max=105.814)","(np.float64(0.7938477766981731), 0, np.float64(105.81373709925975))",208,"Triangular(min=0.000, mode=1.000, max=97.215)","(np.float64(0.010286439540346588), 0, np.float64(97.2153674524695))",154,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,07시-08시,"Triangular(min=0.000, mode=318.000, max=330.976)","(np.float64(0.9607938364880455), 0, np.float64(330.97631136830705))",208,"Normal(mean=36.932, stdDev=13.834)","(np.float64(36.932203389830505), np.float64(13.83359262720938))",118,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,08시-09시,"Triangular(min=0.000, mode=554.000, max=627.506)","(np.float64(0.8828597497922724), 0, np.float64(627.5062377925558))",208,"Weibull(shape=2.364, scale=59.477)","(np.float64(2.3636989720628607), np.float64(4.969505687980784), np.float64(59.476876193499805))",118,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,09시-10시,"Lognormal(normalMean=4.289, normalStdDev=0.264)","(np.float64(0.2638258659731266), 133.7743878880308, np.float64(72.87299470276317))",158,"Triangular(min=16.072, mode=25.000, max=312.686)","(np.float64(0.03009859362556328), np.float64(16.072336987817586), np.float64(296.61395892854534))",156,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,10시-11시,"Lognormal(normalMean=5.451, normalStdDev=0.048)","(np.float64(0.04779563496214706), -145.14144699826468, np.float64(232.9584640328756))",156,"Weibull(shape=4.723, scale=69.767)","(np.float64(4.722771936952661), np.float64(24.631867877322094), np.float64(69.76726005408739))",129,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,11시-12시,"Lognormal(normalMean=5.000, normalStdDev=0.066)","(np.float64(0.06602100659242674), -81.7067141595283, np.float64(148.42711482231584))",158,"Gamma(alpha=31.583, beta=3.254)","(np.float64(31.58288407266297), np.float64(-20.996523802850042), np.float64(3.2544132461860267))",141,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,12시-13시,"Triangular(min=41.906, mode=64.000, max=101.258)","(np.float64(0.3722513141604237), np.float64(41.90597588297315), np.float64(59.352440690305))",203,"Weibull(shape=2.341, scale=34.750)","(np.float64(2.3414256654405885), np.float64(53.430711549854095), np.float64(34.74991328533251))",144,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,13시-14시,"Triangular(min=45.759, mode=65.000, max=88.560)","(np.float64(0.4495479197505215), np.float64(45.75872161941881), np.float64(42.801395642670066))",197,"Weibull(shape=3.297, scale=55.163)","(np.float64(3.2972368068636775), np.float64(28.474191466860553), np.float64(55.163069063536035))",154,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,14시-15시,"Weibull(shape=3.066, scale=26.873)","(np.float64(3.0657621119120337), np.float64(33.062196788686904), np.float64(26.87277513766911))",201,"Weibull(shape=2.803, scale=39.337)","(np.float64(2.802618201662301), np.float64(37.46856140180178), np.float64(39.336956248563716))",149,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,15시-16시,"Triangular(min=36.693, mode=57.000, max=80.870)","(np.float64(0.4596744942361526), np.float64(36.692644435579695), np.float64(44.17768575576525))",199,"Normal(mean=71.067, stdDev=13.573)","(np.float64(71.06666666666666), np.float64(13.572848714334887))",150,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,16시-17시,"Triangular(min=38.177, mode=67.000, max=90.374)","(np.float64(0.5521899433634043), np.float64(38.177466020755325), np.float64(52.19677456013348))",193,"Weibull(shape=3.279, scale=55.827)","(np.float64(3.2790806907996877), np.float64(23.448109531714486), np.float64(55.82729912368428))",152,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,17시-18시,"Triangular(min=31.116, mode=82.000, max=100.838)","(np.float64(0.7298169939767893), np.float64(31.116088905410002), np.float64(69.72146650680068))",204,"Weibull(shape=2.417, scale=52.917)","(np.float64(2.416977392961801), np.float64(22.868857924286267), np.float64(52.91726229133732))",156,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,18시-19시,"Weibull(shape=7.728, scale=93.359)","(np.float64(7.727591540192899), np.float64(-6.38170614731326), np.float64(93.35895120779531))",194,"Weibull(shape=1.940, scale=56.643)","(np.float64(1.940242218170721), np.float64(15.423325925829715), np.float64(56.642846247011825))",156,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,19시-20시,"Lognormal(normalMean=3.627, normalStdDev=0.310)","(np.float64(0.31006814310242536), 5.124874809861196, np.float64(37.59155050487729))",189,"Normal(mean=39.055, stdDev=13.717)","(np.float64(39.054794520547944), np.float64(13.717192902418546))",146,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,20시-21시,"Weibull(shape=1.578, scale=11.704)","(np.float64(1.5775251229390168), np.float64(14.739845161872807), np.float64(11.704372216247354))",160,"Gamma(alpha=4.245, beta=5.320)","(np.float64(4.244850826098107), np.float64(4.0743593813974), np.float64(5.319520942165015))",142,주말,2,"['mean', 'median']"
245,신답,승차,21시-22시,"Lognormal(normalMean=3.361, normalStdDev=0.220)","(np.float64(0.22012793232997938), -8.78750126152178, np.float64(28.83087288817638))",180,"Weibull(shape=2.511, scale=21.297)","(np.float64(2.511061627304671), np.float64(2.7102410683409186), np.float64(21.296840976315046))",149,주말,2,"['mean', 'median']"
245,신답,승차,22시-23시,"Weibull(shape=2.437, scale=13.578)","(np.float64(2.4371534429880737), np.float64(6.195714980916563), np.float64(13.578094500724351))",198,"Triangular(min=3.402, mode=18.000, max=37.251)","(np.float64(0.43125854051096324), np.float64(3.4023959185743466), np.float64(33.848846252833))",154,주말,3,"['mean', 'median', 'mode']"
245,신답,승차,23시-24시,"Lognormal(normalMean=2.613, normalStdDev=0.272)","(np.float64(0.2723309172571218), -5.934584537485971, np.float64(13.641262536116514))",191,"Lognormal(normalMean=2.141, normalStdDev=0.434)","(np.float64(0.4339652382388999), -1.5758652142669316, np.float64(8.50548233065304))",140,주말,2,"['median', 'mode']"
245,신답,승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=14.503)","(np.float64(0.06895002679849886), 0, np.float64(14.503257607917687))",168,"Triangular(min=0.000, mode=1.000, max=15.444)","(np.float64(0.06475186025681778), 0, np.float64(15.443570567280407))",132,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,01시-02시,"Triangular(min=18.405, mode=32.000, max=41.826)","(np.float64(0.5804699536560592), np.float64(18.40512437809038), np.float64(23.42046388076505))",197,"Weibull(shape=3.159, scale=19.197)","(np.float64(3.1585422098201947), np.float64(9.005268001934095), np.float64(19.197044796837346))",149,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,02시-03시,"Triangular(min=21.913, mode=34.000, max=45.068)","(np.float64(0.5219945910075956), np.float64(21.91326706244525), np.float64(23.154900720263527))",198,"Triangular(min=16.364, mode=28.000, max=41.846)","(np.float64(0.4566505511071419), np.float64(16.3635433430739), np.float64(25.48219120259115))",146,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,03시-04시,"Weibull(shape=3.288, scale=14.900)","(np.float64(3.28791368867025), np.float64(21.197324503101335), np.float64(14.899676761057052))",198,"Triangular(min=16.419, mode=27.000, max=40.026)","(np.float64(0.44820029632296854), np.float64(16.419417863088718), np.float64(23.606816574271832))",148,평일,3,"['mean', 'median', 'mode']"
245,신답,승차,04시-05시,"Weibull(shape=2.953, scale=9.008)","(np.float64(2.953499768660701), np.float64(11.072496294141624), np.float64(9.008254528691033))",194,"Weibull(shape=3.894, scale=13.235)","(np.float64(3.893743335535997), np.float64(4.407797033656468), np.float64(13.235186840211721))",148,평일,2,"['mean', 'median']"
246,신설동,승차,05시-06시,"Weibull(shape=2.433, scale=19.787)","(np.float64(2.432645781579761), np.float64(39.02156279223947), np.float64(19.78665689671056))",193,"Weibull(shape=2.175, scale=35.370)","(np.float64(2.1747926014768053), np.float64(8.93812011852285), np.float64(35.37005444483443))",155,평일,3,"['mean', 'median', 'mode']"
246,신설동,승차,06시-07시,"Triangular(min=0.000, mode=65.000, max=76.099)","(np.float64(0.8541509696553748), 0, np.float64(76.09895944369666))",208,"Triangular(min=0.000, mode=2.000, max=87.090)","(np.float64(0.022964725566445972), 0, np.float64(87.09008927966579))",156,평일,3,"['mean', 'median', 'mode']"
246,신설동,승차,07시-08시,"Triangular(min=0.000, mode=224.000, max=251.007)","(np.float64(0.8924055440154295), 0, np.float64(251.00695672604274))",208,"Weibull(shape=3.077, scale=40.529)","(np.float64(3.0766655652550625), np.float64(5.663263818283355), np.float64(40.52887328752088))",118,평일,3,"['mean', 'median', 'mode']"
246,신설동,승차,08시-09시,"Triangular(min=0.000, mode=427.000, max=460.268)","(np.float64(0.9277204371232528), 0, np.float64(460.2679674699011))",208,"Weibull(shape=2.894, scale=81.746)","(np.float64(2.8940246220873247), np.float64(-3.4562677845053704), np.float64(81.74632684966892))",118,평일,3,"['mean', 'median', 'mode']"
246,신설동,승차,09시-10시,"Normal(mean=212.989, stdDev=18.615)","(np.float64(212.98936170212767), np.float64(18.61536466793588))",188,"Triangular(min=-2.414, mode=105.000, max=307.642)","(np.float64(0.346433872149448), np.float64(-2.4141044767475464), np.float64(310.0565882575838))",156,평일,3,"['mean', 'median', 'mode']"
246,신설동,승차,10시-11시,"Weibull(shape=3.951, scale=76.065)","(np.float64(3.9507794243460257), np.float64(85.33810449387636), np.float64(76.06474677119624))",153,"Weibull(shape=8.254, scale=244.940)","(np.float64(8.253901768746438), np.float64(-74.8519400614308), np.float64(244.93958601299082))",128,주말,3,"['mean', 'median', 'mode']"
246,신설동,승차,11시-12시,"Triangular(min=138.547, mode=189.000, max=228.727)","(np.float64(0.5594727220458363), np.float64(138.54685780477365), np.float64(90.17981013947349))",191,"Weibull(shape=4.041, scale=164.028)","(np.float64(4.040846796070847), np.float64(48.9887327672505), np.float64(164.02797685907154))",143,주말,3,"['mean', 'median', 'mode']"
246,신설동,승차,12시-13시,"Triangular(min=111.862, mode=197.000, max=272.985)","(np.float64(0.5284030715286969), np.float64(111.86204687091515), np.float64(161.123123077532))",205,"Triangular(min=71.607, mode=264.000, max=393.776)","(np.float64(0.5971794267712929), np.float64(71.60710424321621), np.float64(322.169329883558))",156,주말,2,"['mean', 'median']"
246,신설동,승차,13시-14시,"Triangular(min=152.336, mode=215.000, max=260.824)","(np.float64(0.5776105554934281), np.float64(152.3359789873595), np.float64(108.48835849413481))",197,"Gamma(alpha=22.047, beta=14.580)","(np.float64(22.04708539232842), np.float64(-38.93338835519487), np.float64(14.580429065551385))",155,주말,3,"['mean', 'median', 'mode']"
246,신설동,승차,14시-15시,"Triangular(min=167.370, mode=224.000, max=268.413)","(np.float64(0.5604557881019927), np.float64(167.36968559975992), np.float64(101.04332152222139))",196,"Triangular(min=100.320, mode=433.000, max=504.679)","(np.float64(0.8227333393624625), np.float64(100.32033537290042), np.float64(404.3590416351343))",155,주말,3,"['mean', 'median', 'mode']"
246,신설동,승차,15시-16시,"Weibull(shape=3.464, scale=87.679)","(np.float64(3.4637812263094236), np.float64(155.91330975400274), np.float64(87.67931452849629))",197,"Gamma(alpha=18.115, beta=24.423)","(np.float64(18.115166388297613), np.float64(-86.28648905048658), np.float64(24.423482509924987))",156,주말,3,"['mean', 'median', 'mode']"
246,신설동,승차,16시-17시,"Triangular(min=163.236, mode=275.000, max=349.119)","(np.float64(0.6012579196723564), np.float64(163.23644926902978), np.float64(185.88287500794263))",200,"Weibull(shape=3.347, scale=279.093)","(np.float64(3.3470572102405765), np.float64(123.21802067520282), np.float64(279.0932017061763))",151,주말,3,"['mean', 'median', 'mode']"
246,신설동,승차,17시-18시,"Triangular(min=120.120, mode=420.000, max=545.101)","(np.float64(0.7056316992739021), np.float64(120.12001092924656), np.float64(424.98089214274466))",207,"Weibull(shape=3.342, scale=301.063)","(np.float64(3.3419019629163955), np.float64(114.65163230076374), np.float64(301.0626344275762))",151,주말,2,"['mean', 'median']"
246,신설동,승차,18시-19시,"Triangular(min=103.419, mode=445.000, max=594.345)","(np.float64(0.6957884799849279), np.float64(103.41943871408566), np.float64(490.92586480319596))",206,"Lognormal(normalMean=5.564, normalStdDev=0.270)","(np.float64(0.27011978986728946), 109.846497418013, np.float64(260.90299129144745))",125,평일,3,"['mean', 'median', 'mode']"
246,신설동,승차,19시-20시,"Weibull(shape=4.347, scale=83.772)","(np.float64(4.347215761633381), np.float64(99.12796870188879), np.float64(83.77160978374015))",152,"Lognormal(normalMean=5.283, normalStdDev=0.293)","(np.float64(0.29330512642776646), -36.79281840194082, np.float64(196.95600516696814))",138,평일,3,"['mean', 'median', 'mode']"
246,신설동,승차,20시-21시,"Lognormal(normalMean=15.249, normalStdDev=0.000)","(np.float64(4.1802049249632745e-06), -4194238.9999999963, np.float64(4194353.370093221))",154,"Lognormal(normalMean=5.311, normalStdDev=0.152)","(np.float64(0.1515710115199985), -95.01203872905919, np.float64(202.57431007493815))",126,평일,2,"['mean', 'median']"
