역번호,역명,구분,시간대,평일 분포,평일 매개변수,평일 데이터수,주말 분포,주말 매개변수,주말 데이터수,승자,승리 횟수,승리 항목
244,용답,하차,06시-07시,"Triangular(min=0.000, mode=47.000, max=64.731)","(np.float64(0.7260803050300872), 0, np.float64(64.73113193001241))",208,"Triangular(min=0.000, mode=28.000, max=62.364)","(np.float64(0.44897838890416847), 0, np.float64(62.363803451744175))",155,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,07시-08시,"Triangular(min=0.000, mode=92.000, max=112.506)","(np.float64(0.8177377057148556), 0, np.float64(112.50551290436854))",208,"Lognormal(normalMean=4.001, normalStdDev=0.420)","(np.float64(0.42013983256962606), -20.781150494282567, np.float64(54.64910412273927))",150,평일,2,"['mean', 'median']"
244,용답,하차,08시-09시,"Triangular(min=0.000, mode=218.000, max=247.633)","(np.float64(0.8803364258641866), 0, np.float64(247.63260225974983))",208,"Weibull(shape=2.152, scale=35.837)","(np.float64(2.1521959471437135), np.float64(16.292334310142344), np.float64(35.837204715265806))",119,평일,2,"['mean', 'median']"
244,용답,하차,09시-10시,"Triangular(min=19.728, mode=79.000, max=500.326)","(np.float64(0.12333013398147835), np.float64(19.727792866319128), np.float64(480.59793028309093))",207,"Lognormal(normalMean=4.009, normalStdDev=0.357)","(np.float64(0.3566366703355441), 0.038436761408154094, np.float64(55.093866685131))",130,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,10시-11시,"Triangular(min=44.677, mode=164.000, max=245.570)","(np.float64(0.5939617301398203), np.float64(44.67695180039135), np.float64(200.8934955857162))",198,"Lognormal(normalMean=3.934, normalStdDev=0.571)","(np.float64(0.5708533324787438), 21.456360900686935, np.float64(51.106024228910854))",152,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,11시-12시,"Lognormal(normalMean=4.941, normalStdDev=0.143)","(np.float64(0.14281848019285456), -29.462582868015495, np.float64(139.9345622547917))",178,"Weibull(shape=2.319, scale=72.231)","(np.float64(2.3190602661002853), np.float64(21.203327371406537), np.float64(72.23050630065842))",151,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,12시-13시,"Triangular(min=50.484, mode=122.000, max=204.445)","(np.float64(0.4645062277463348), np.float64(50.483885937859796), np.float64(153.961582838709))",207,"Gamma(alpha=9.905, beta=9.509)","(np.float64(9.905443177109344), np.float64(-2.748921283032743), np.float64(9.509477385862919))",150,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,13시-14시,"Triangular(min=56.525, mode=113.000, max=240.966)","(np.float64(0.3061968432816079), np.float64(56.52460798115045), np.float64(184.4414573748058))",205,"Lognormal(normalMean=5.700, normalStdDev=0.091)","(np.float64(0.09065392639428549), -189.97810662785912, np.float64(298.8051859835518))",141,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,14시-15시,"Triangular(min=80.247, mode=131.000, max=163.229)","(np.float64(0.6116117436868688), np.float64(80.24722198946932), np.float64(82.98202005516701))",200,"Weibull(shape=6.166, scale=139.242)","(np.float64(6.165844009356341), np.float64(-7.722434731279046), np.float64(139.24194495948842))",146,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,15시-16시,"Weibull(shape=19.603, scale=325.785)","(np.float64(19.60349786690387), np.float64(-161.87456787011487), np.float64(325.78487103668715))",183,"Weibull(shape=3.748, scale=126.216)","(np.float64(3.7477552394447984), np.float64(32.687838896540185), np.float64(126.2158464586648))",151,평일,2,"['mean', 'median']"
244,용답,하차,16시-17시,"Triangular(min=60.640, mode=229.000, max=266.784)","(np.float64(0.8167101260092084), np.float64(60.64021047122974), np.float64(206.1438742652211))",208,"Triangular(min=63.171, mode=185.000, max=287.139)","(np.float64(0.5439567054344423), np.float64(63.17104214536476), np.float64(223.9681148124438))",156,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,17시-18시,"Triangular(min=82.643, mode=275.000, max=348.757)","(np.float64(0.7228363579267452), np.float64(82.64326345900771), np.float64(266.11380907122975))",208,"Gamma(alpha=11.257, beta=16.355)","(np.float64(11.256598295715072), np.float64(11.059973042936548), np.float64(16.354966216809675))",155,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,18시-19시,"Triangular(min=60.790, mode=500.000, max=597.391)","(np.float64(0.8185033224286236), np.float64(60.790372988504686), np.float64(536.6009092151503))",208,"Normal(mean=188.265, stdDev=31.872)","(np.float64(188.26495726495727), np.float64(31.872178785795757))",117,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,19시-20시,"Triangular(min=207.707, mode=304.000, max=364.138)","(np.float64(0.6155595926499506), np.float64(207.70744811881895), np.float64(156.43091754287667))",193,"Triangular(min=83.640, mode=127.000, max=374.062)","(np.float64(0.1493011991097175), np.float64(83.63962398983293), np.float64(290.422155084765))",156,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,20시-21시,"Gamma(alpha=853.186, beta=0.611)","(np.float64(853.1862349199446), np.float64(-338.1483908928385), np.float64(0.6109366341824878))",156,"Weibull(shape=3.005, scale=66.428)","(np.float64(3.0054473475378343), np.float64(107.61426513546412), np.float64(66.42794483083836))",137,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,21시-22시,"Lognormal(normalMean=4.602, normalStdDev=0.294)","(np.float64(0.29414862320594304), 120.99244265511743, np.float64(99.71218671294267))",180,"Triangular(min=99.472, mode=174.000, max=267.043)","(np.float64(0.44475412548797716), np.float64(99.4722988834063), np.float64(167.57056730057639))",141,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,22시-23시,"Weibull(shape=3.472, scale=82.738)","(np.float64(3.472349158674975), np.float64(121.31130897099735), np.float64(82.73819826459314))",199,"Weibull(shape=2.568, scale=93.908)","(np.float64(2.5679831475445773), np.float64(86.90925107792319), np.float64(93.90770722714716))",151,평일,3,"['mean', 'median', 'mode']"
244,용답,하차,23시-24시,"Lognormal(normalMean=4.304, normalStdDev=0.341)","(np.float64(0.34088581955864006), 35.705154563154466, np.float64(74.00671764123526))",172,"Gamma(alpha=23.087, beta=5.283)","(np.float64(23.086589625655133), np.float64(16.59075878514281), np.float64(5.282547507665532))",139,주말,3,"['mean', 'median', 'mode']"
