역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
208,왕십리(성동구청),승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=744.511)",0.542987,0.0,133,실패
208,왕십리(성동구청),승차,01시-02시,"Gamma(alpha=13.305, beta=2.838)",0.06962,0.433191,152,성공
208,왕십리(성동구청),승차,02시-03시,"Triangular(min=5.444, mode=23.000, max=38.597)",0.07643,0.316946,153,성공
208,왕십리(성동구청),승차,03시-04시,"Weibull(shape=2.568, scale=9.942)",0.098892,0.097436,151,성공
208,왕십리(성동구청),승차,04시-05시,"Triangular(min=2.347, mode=7.000, max=12.699)",0.108911,0.054015,149,성공
209,한양대,승차,05시-06시,"Triangular(min=10.058, mode=38.000, max=60.303)",0.046976,0.87711,151,성공
209,한양대,승차,06시-07시,"Triangular(min=0.000, mode=62.000, max=131.016)",0.255918,0.0,156,실패
209,한양대,승차,07시-08시,"Lognormal(normalMean=4.104, normalStdDev=0.377)",0.036658,0.995494,119,성공
209,한양대,승차,08시-09시,"Triangular(min=28.797, mode=45.000, max=478.494)",0.272667,0.0,156,실패
209,한양대,승차,09시-10시,"Gamma(alpha=37.114, beta=12.135)",0.100085,0.081953,156,성공
209,한양대,승차,10시-11시,"Triangular(min=49.436, mode=109.000, max=481.434)",0.113642,0.033635,155,실패
209,한양대,승차,11시-12시,"Lognormal(normalMean=5.330, normalStdDev=0.648)",0.069033,0.460502,148,성공
209,한양대,승차,12시-13시,"Gamma(alpha=2.055, beta=113.226)",0.072737,0.460905,133,성공
209,한양대,승차,13시-14시,"Gamma(alpha=2.275, beta=130.447)",0.058567,0.688257,143,성공
209,한양대,승차,14시-15시,"Weibull(shape=1.542, scale=292.118)",0.066093,0.583348,133,성공
209,한양대,승차,15시-16시,"Lognormal(normalMean=5.741, normalStdDev=0.610)",0.046238,0.927893,132,성공
209,한양대,승차,16시-17시,"Lognormal(normalMean=5.842, normalStdDev=0.667)",0.055111,0.789438,134,성공
209,한양대,승차,17시-18시,"Triangular(min=63.303, mode=205.000, max=2538.515)",0.31062,0.0,152,실패
209,한양대,승차,18시-19시,"Lognormal(normalMean=6.013, normalStdDev=0.997)",0.100363,0.083836,154,성공
209,한양대,승차,19시-20시,"Lognormal(normalMean=5.421, normalStdDev=0.808)",0.100069,0.110849,141,성공
209,한양대,승차,20시-21시,"Lognormal(normalMean=5.443, normalStdDev=0.587)",0.08993,0.186139,143,성공
209,한양대,승차,21시-22시,"Lognormal(normalMean=5.375, normalStdDev=0.515)",0.106812,0.071046,143,성공
209,한양대,승차,22시-23시,"Lognormal(normalMean=5.563, normalStdDev=0.380)",0.065537,0.522769,149,성공
209,한양대,승차,23시-24시,"Lognormal(normalMean=5.333, normalStdDev=0.321)",0.046799,0.889102,147,성공
209,한양대,승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=244.913)",0.473724,0.0,147,실패
209,한양대,승차,01시-02시,"Triangular(min=2.343, mode=8.000, max=16.254)",0.096632,0.111548,151,성공
