역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
209,한양대,승차,06시-07시,"Triangular(min=0.000, mode=100.000, max=132.802)",0.249699,0.0,208,실패
209,한양대,승차,07시-08시,"Triangular(min=0.000, mode=260.000, max=286.793)",0.279888,0.0,208,실패
209,한양대,승차,08시-09시,"Triangular(min=0.000, mode=388.000, max=511.157)",0.261892,0.0,208,실패
209,한양대,승차,09시-10시,"Normal(mean=246.249, stdDev=21.561)",0.036732,0.963633,177,성공
209,한양대,승차,10시-11시,"Triangular(min=117.593, mode=351.000, max=476.688)",0.044032,0.814035,201,성공
209,한양대,승차,11시-12시,"Triangular(min=27.145, mode=489.000, max=806.891)",0.171289,8e-06,208,실패
209,한양대,승차,12시-13시,"Triangular(min=0.000, mode=738.000, max=1055.772)",0.211428,0.0,208,실패
209,한양대,승차,13시-14시,"Weibull(shape=3.844, scale=910.719)",0.069733,0.252013,208,성공
209,한양대,승차,14시-15시,"Triangular(min=0.000, mode=1108.000, max=1568.502)",0.180556,2e-06,208,실패
209,한양대,승차,15시-16시,"Triangular(min=108.159, mode=390.000, max=2273.917)",0.184603,1e-06,206,실패
209,한양대,승차,16시-17시,"Triangular(min=0.000, mode=2095.000, max=2644.310)",0.225136,0.0,208,실패
209,한양대,승차,17시-18시,"Normal(mean=1768.808, stdDev=873.042)",0.089541,0.066912,208,성공
209,한양대,승차,18시-19시,"Weibull(shape=6.872, scale=2714.459)",0.069939,0.277124,197,성공
209,한양대,승차,19시-20시,"Triangular(min=316.649, mode=874.000, max=1439.038)",0.197634,1e-05,154,실패
209,한양대,승차,20시-21시,"Triangular(min=0.000, mode=816.000, max=1652.459)",0.137292,0.001332,191,실패
209,한양대,승차,21시-22시,"Triangular(min=0.000, mode=994.000, max=1457.002)",0.13126,0.001385,208,실패
209,한양대,승차,22시-23시,"Weibull(shape=3.022, scale=525.138)",0.065098,0.352717,199,성공
209,한양대,승차,23시-24시,"Triangular(min=55.158, mode=299.000, max=477.559)",0.10224,0.036516,188,실패
209,한양대,승차,24시-01시,"Gamma(alpha=15.820, beta=9.227)",0.072545,0.351905,160,성공
209,한양대,승차,01시-02시,"Triangular(min=2.660, mode=8.000, max=15.778)",0.110853,0.015282,195,실패
209,한양대,승차,02시-03시,"Triangular(min=0.700, mode=6.778, max=13.678)",0.124134,0.003589,202,실패
209,한양대,승차,03시-04시,"Triangular(min=0.547, mode=5.000, max=10.374)",0.135069,0.001046,204,실패
209,한양대,승차,04시-05시,"Triangular(min=0.000, mode=2.000, max=5.114)",0.294869,0.0,207,실패
